,0,1
122,2122.0,0.0
123,2123.0,0.0
124,2124.0,0.0
125,2125.0,0.0
126,2126.0,0.0
127,2127.0,0.0
128,2128.0,0.0
129,2129.0,0.0
130,2130.0,4.860360969999999e-35
131,2131.0,0.0
132,2132.0,0.0
133,2133.0,0.0
134,2134.0,0.0
135,2135.0,0.0
136,2136.0,0.0
137,2137.0,0.0
138,2138.0,2.8309930499999994e-54
139,2139.0,0.0
140,2140.0,0.0
141,2141.0,0.0
142,2142.0,0.0
143,2143.0,0.0
144,2144.0,0.0
145,2145.0,0.0
146,2146.0,0.0
147,2147.0,0.0
148,2148.0,2.30438944e-45
149,2149.0,0.0
150,2150.0,0.0
151,2151.0,0.0
152,2152.0,0.0
153,2153.0,0.0
154,2154.0,2.3972667899999998e-54
155,2155.0,0.0
156,2156.0,0.0
157,2157.0,0.0
158,2158.0,0.0
159,2159.0,0.0
160,2160.0,0.0
161,2161.0,0.0
162,2162.0,0.0
163,2163.0,0.0
164,2164.0,0.0
165,2165.0,0.0
166,2166.0,0.0
167,2167.0,0.0
168,2168.0,0.0
169,2169.0,0.0
170,2170.0,0.0
171,2171.0,0.0
172,2172.0,0.0
173,2173.0,0.0
174,2174.0,0.0
175,2175.0,0.0
176,2176.0,0.0
177,2177.0,0.0
178,2178.0,3.225301219999999e-65
179,2179.0,0.0
180,2180.0,0.0
181,2181.0,0.0
182,2182.0,0.0
183,2183.0,0.0
184,2184.0,0.0
185,2185.0,1.21322524e-47
186,2186.0,4.6289363399999995e-35
187,2187.0,0.0
188,2188.0,0.0
189,2189.0,0.0
190,2190.0,0.0
191,2191.0,0.0
192,2192.0,0.0
193,2193.0,0.0
194,2194.0,0.0
195,2195.0,0.0
196,2196.0,0.0
197,2197.0,0.0
198,2198.0,4.703758859999999e-75
199,2199.0,1.7992512399999995e-65
200,2200.0,0.0
201,2201.0,0.0
202,2202.0,0.0
203,2203.0,0.0
204,2204.0,0.0
205,2205.0,0.0
206,2206.0,0.0
207,2207.0,0.0
208,2208.0,0.0
209,2209.0,0.0
210,2210.0,0.0
211,2211.0,0.0
212,2212.0,0.0
213,2213.0,0.0
214,2214.0,0.0
215,2215.0,0.0
216,2216.0,0.0
217,2217.0,0.0
218,2218.0,0.0
219,2219.0,0.0
220,2220.0,0.0
221,2221.0,0.0
222,2222.0,0.0
223,2223.0,0.0
224,2224.0,0.0
225,2225.0,0.0
226,2226.0,0.0
227,2227.0,0.0
228,2228.0,0.0
229,2229.0,0.0
230,2230.0,0.0
231,2231.0,0.0
232,2232.0,0.0
233,2233.0,0.0
234,2234.0,6.827192629999999e-57
235,2235.0,0.0
236,2236.0,0.0
237,2237.0,0.0
238,2238.0,0.0
239,2239.0,0.0
240,2240.0,0.0
241,2241.0,0.0
242,2242.0,0.0
243,2243.0,6.933899939999999e-68
244,2244.0,0.0
245,2245.0,0.0
246,2246.0,0.0
247,2247.0,0.0
248,2248.0,0.0
249,2249.0,0.0
250,2250.0,0.0
251,2251.0,0.0
252,2252.0,0.0
253,2253.0,2.583532e-48
254,2254.0,1.39945963e-41
255,2255.0,0.0
256,2256.0,0.0
257,2257.0,0.0
258,2258.0,0.0
259,2259.0,0.0
260,2260.0,0.0
261,2261.0,0.0
262,2262.0,0.0
263,2263.0,0.0
264,2264.0,5.2796477e-47
265,2265.0,0.0
266,2266.0,0.0
267,2267.0,0.0
268,2268.0,1.6030368799999998e-37
269,2269.0,0.0
270,2270.0,0.0
271,2271.0,0.0
272,2272.0,0.0
273,2273.0,0.0
274,2274.0,0.0
275,2275.0,0.0
276,2276.0,0.0
277,2277.0,0.0
278,2278.0,0.0
279,2279.0,0.0
280,2280.0,0.0
281,2281.0,0.0
282,2282.0,0.0
283,2283.0,0.0
284,2284.0,0.0
285,2285.0,0.0
286,2286.0,0.0
287,2287.0,0.0
288,2288.0,0.0
289,2289.0,0.0
290,2290.0,0.0
291,2291.0,0.0
292,2292.0,0.0
293,2293.0,0.0
294,2294.0,0.0
295,2295.0,0.0
296,2296.0,1.1587128799999999e-69
297,2297.0,0.0
298,2298.0,0.0
299,2299.0,0.0
300,2300.0,0.0
301,2301.0,0.0
302,2302.0,0.0
303,2303.0,0.0
304,2304.0,0.0
305,2305.0,0.0
306,2306.0,0.0
307,2307.0,0.0
308,2308.0,0.0
309,2309.0,0.0
310,2310.0,3.7383322499999997e-47
311,2311.0,0.0
312,2312.0,0.0
313,2313.0,0.0
314,2314.0,0.0
315,2315.0,0.0
316,2316.0,0.0
317,2317.0,0.0
318,2318.0,1.1999935699999998e-58
319,2319.0,0.0
320,2320.0,0.0
321,2321.0,0.0
322,2322.0,0.0
323,2323.0,0.0
324,2324.0,0.0
325,2325.0,0.0
326,2326.0,0.0
327,2327.0,0.0
328,2328.0,0.0
329,2329.0,0.0
330,2330.0,0.0
331,2331.0,0.0
332,2332.0,0.0
333,2333.0,0.0
334,2334.0,0.0
335,2335.0,0.0
336,2336.0,0.0
337,2337.0,0.0
338,2338.0,0.0
339,2339.0,0.0
340,2340.0,0.0
341,2341.0,0.0
342,2342.0,0.0
343,2343.0,0.0
344,2344.0,0.0
345,2345.0,0.0
346,2346.0,0.0
347,2347.0,0.0
348,2348.0,0.0
349,2349.0,0.0
350,2350.0,0.0
351,2351.0,0.0
352,2352.0,1.2867950299999997e-53
353,2353.0,0.0
354,2354.0,0.0
355,2355.0,0.0
356,2356.0,0.0
357,2357.0,0.0
358,2358.0,0.0
359,2359.0,0.0
360,2360.0,1.9428003299999997e-72
361,2361.0,1.9000101099999997e-70
362,2362.0,0.0
363,2363.0,0.0
364,2364.0,0.0
365,2365.0,0.0
366,2366.0,0.0
367,2367.0,0.0
368,2368.0,1.028879e-49
369,2369.0,0.0
370,2370.0,0.0
371,2371.0,0.0
372,2372.0,0.0
373,2373.0,0.0
374,2374.0,0.0
375,2375.0,0.0
376,2376.0,6.60987625e-63
377,2377.0,5.01143627e-59
378,2378.0,0.0
379,2379.0,0.0
380,2380.0,0.0
381,2381.0,2.8578802499999996e-65
382,2382.0,0.0
383,2383.0,0.0
384,2384.0,0.0
385,2385.0,0.0
386,2386.0,0.0
387,2387.0,0.0
388,2388.0,0.0
389,2389.0,0.0
390,2390.0,1.9341988799999997e-61
391,2391.0,0.0
392,2392.0,3.25530401e-39
393,2393.0,0.0
394,2394.0,0.0
395,2395.0,0.0
396,2396.0,0.0
397,2397.0,0.0
398,2398.0,0.0
399,2399.0,0.0
400,2400.0,0.0
401,2401.0,0.0
402,2402.0,1.08603465e-33
403,2403.0,8.77965913e-42
404,2404.0,0.0
405,2405.0,0.0
406,2406.0,0.0
407,2407.0,0.0
408,2408.0,0.0
409,2409.0,0.0
410,2410.0,0.0
411,2411.0,0.0
412,2412.0,0.0
413,2413.0,0.0
414,2414.0,0.0
415,2415.0,0.0
416,2416.0,0.0
417,2417.0,0.0
418,2418.0,0.0
419,2419.0,0.0
420,2420.0,0.0
421,2421.0,0.0
422,2422.0,0.0
423,2423.0,0.0
424,2424.0,0.0
425,2425.0,0.0
426,2426.0,0.0
427,2427.0,0.0
428,2428.0,0.0
429,2429.0,0.0
430,2430.0,0.0
431,2431.0,0.0
432,2432.0,0.0
433,2433.0,0.0
434,2434.0,0.0
435,2435.0,0.0
436,2436.0,0.0
437,2437.0,0.0
438,2438.0,0.0
439,2439.0,0.0
440,2440.0,0.0
441,2441.0,0.0
442,2442.0,0.0
443,2443.0,0.0
444,2444.0,0.0
445,2445.0,0.0
446,2446.0,0.0
447,2447.0,0.0
448,2448.0,0.0
449,2449.0,0.0
450,2450.0,1.73318588e-73
451,2451.0,2.3593978599999998e-63
452,2452.0,0.0
453,2453.0,0.0
454,2454.0,0.0
455,2455.0,0.0
456,2456.0,0.0
457,2457.0,0.0
458,2458.0,1.40990409e-51
459,2459.0,1.2484293099999998e-60
460,2460.0,0.0
461,2461.0,0.0
462,2462.0,0.0
463,2463.0,0.0
464,2464.0,0.0
465,2465.0,0.0
466,2466.0,0.0
467,2467.0,1.55953346e-39
468,2468.0,0.0
469,2469.0,0.0
470,2470.0,0.0
471,2471.0,0.0
472,2472.0,0.0
473,2473.0,0.0
474,2474.0,0.0
475,2475.0,0.0
476,2476.0,0.0
477,2477.0,0.0
478,2478.0,0.0
479,2479.0,0.0
480,2480.0,0.0
481,2481.0,0.0
482,2482.0,0.0
483,2483.0,0.0
484,2484.0,0.0
485,2485.0,0.0
486,2486.0,0.0
487,2487.0,0.0
488,2488.0,0.0
489,2489.0,0.0
490,2490.0,0.0
491,2491.0,0.0
492,2492.0,0.0
493,2493.0,0.0
494,2494.0,0.0
495,2495.0,0.0
496,2496.0,0.0
497,2497.0,0.0
498,2498.0,0.0
499,2499.0,0.0
500,2500.0,2.7441680199999995e-66
501,2501.0,0.0
502,2502.0,5.21430953e-42
503,2503.0,0.0
504,2504.0,0.0
505,2505.0,0.0
506,2506.0,0.0
507,2507.0,0.0
508,2508.0,0.0
509,2509.0,0.0
510,2510.0,0.0
511,2511.0,0.0
512,2512.0,0.0
513,2513.0,0.0
514,2514.0,0.0
515,2515.0,0.0
516,2516.0,0.0
517,2517.0,0.0
518,2518.0,2.4308172999999997e-46
519,2519.0,0.0
520,2520.0,0.0
521,2521.0,0.0
522,2522.0,0.0
523,2523.0,0.0
524,2524.0,0.0
525,2525.0,0.0
526,2526.0,0.0
527,2527.0,0.0
528,2528.0,0.0
529,2529.0,0.0
530,2530.0,0.0
531,2531.0,0.0
532,2532.0,0.0
533,2533.0,0.0
534,2534.0,0.0
535,2535.0,0.0
536,2536.0,0.0
537,2537.0,1.70820997e-54
538,2538.0,1.8800212799999997e-74
539,2539.0,2.5197138999999994e-68
540,2540.0,0.0
541,2541.0,0.0
542,2542.0,0.0
543,2543.0,0.0
544,2544.0,0.0
545,2545.0,0.0
546,2546.0,0.0
547,2547.0,0.0
548,2548.0,0.0
549,2549.0,0.0
550,2550.0,0.0
551,2551.0,0.0
552,2552.0,0.0
553,2553.0,3.9920261699999995e-52
554,2554.0,0.0
555,2555.0,0.0
556,2556.0,0.0
557,2557.0,0.0
558,2558.0,0.0
559,2559.0,0.0
560,2560.0,0.0
561,2561.0,0.0
562,2562.0,0.0
563,2563.0,0.0
564,2564.0,2.35591147e-64
565,2565.0,0.0
566,2566.0,0.0
567,2567.0,0.0
568,2568.0,0.0
569,2569.0,0.0
570,2570.0,9.14307617e-59
571,2571.0,0.0
572,2572.0,0.0
573,2573.0,0.0
574,2574.0,0.0
575,2575.0,0.0
576,2576.0,0.0
577,2577.0,0.0
578,2578.0,0.0
579,2579.0,0.0
580,2580.0,0.0
581,2581.0,0.0
582,2582.0,0.0
583,2583.0,0.0
584,2584.0,0.0
585,2585.0,0.0
586,2586.0,0.0
587,2587.0,0.0
588,2588.0,0.0
589,2589.0,0.0
590,2590.0,0.0
591,2591.0,0.0
592,2592.0,0.0
593,2593.0,0.0
594,2594.0,0.0
595,2595.0,0.0
596,2596.0,0.0
597,2597.0,0.0
598,2598.0,0.0
599,2599.0,0.0
600,2600.0,5.53876575e-44
601,2601.0,0.0
602,2602.0,0.0
603,2603.0,0.0
604,2604.0,1.5189626699999998e-56
605,2605.0,0.0
606,2606.0,0.0
607,2607.0,0.0
608,2608.0,0.0
609,2609.0,0.0
610,2610.0,0.0
611,2611.0,0.0
612,2612.0,0.0
613,2613.0,0.0
614,2614.0,0.0
615,2615.0,0.0
616,2616.0,0.0
617,2617.0,0.0
618,2618.0,0.0
619,2619.0,0.0
620,2620.0,0.0
621,2621.0,0.0
622,2622.0,0.0
623,2623.0,0.0
624,2624.0,0.0
625,2625.0,0.0
626,2626.0,1.50384454e-31
627,2627.0,2.76014228e-37
628,2628.0,0.0
629,2629.0,0.0
630,2630.0,0.0
631,2631.0,0.0
632,2632.0,0.0
633,2633.0,0.0
634,2634.0,0.0
635,2635.0,0.0
636,2636.0,0.0
637,2637.0,0.0
638,2638.0,0.0
639,2639.0,0.0
640,2640.0,0.0
641,2641.0,0.0
642,2642.0,0.0
643,2643.0,0.0
644,2644.0,0.0
645,2645.0,0.0
646,2646.0,0.0
647,2647.0,0.0
648,2648.0,0.0
649,2649.0,0.0
650,2650.0,0.0
651,2651.0,0.0
652,2652.0,0.0
653,2653.0,0.0
654,2654.0,0.0
655,2655.0,0.0
656,2656.0,0.0
657,2657.0,0.0
658,2658.0,0.0
659,2659.0,1.2529814699999997e-59
660,2660.0,0.0
661,2661.0,0.0
662,2662.0,0.0
663,2663.0,0.0
664,2664.0,0.0
665,2665.0,0.0
666,2666.0,0.0
667,2667.0,0.0
668,2668.0,0.0
669,2669.0,0.0
670,2670.0,0.0
671,2671.0,0.0
672,2672.0,0.0
673,2673.0,0.0
674,2674.0,0.0
675,2675.0,0.0
676,2676.0,0.0
677,2677.0,0.0
678,2678.0,0.0
679,2679.0,0.0
680,2680.0,0.0
681,2681.0,0.0
682,2682.0,0.0
683,2683.0,0.0
684,2684.0,0.0
685,2685.0,2.57321932e-39
686,2686.0,9.74806978e-39
687,2687.0,0.0
688,2688.0,0.0
689,2689.0,0.0
690,2690.0,0.0
691,2691.0,0.0
692,2692.0,0.0
693,2693.0,0.0
694,2694.0,0.0
695,2695.0,0.0
696,2696.0,0.0
697,2697.0,0.0
698,2698.0,0.0
699,2699.0,0.0
700,2700.0,0.0
701,2701.0,0.0
702,2702.0,0.0
703,2703.0,0.0
704,2704.0,7.968612049999999e-62
705,2705.0,0.0
706,2706.0,0.0
707,2707.0,0.0
708,2708.0,0.0
709,2709.0,0.0
710,2710.0,0.0
711,2711.0,0.0
712,2712.0,0.0
713,2713.0,0.0
714,2714.0,0.0
715,2715.0,0.0
716,2716.0,0.0
717,2717.0,0.0
718,2718.0,0.0
719,2719.0,0.0
720,2720.0,0.0
721,2721.0,0.0
722,2722.0,0.0
723,2723.0,0.0
724,2724.0,0.0
725,2725.0,0.0
726,2726.0,0.0
727,2727.0,0.0
728,2728.0,0.0
729,2729.0,0.0
730,2730.0,8.90445115e-45
731,2731.0,0.0
732,2732.0,0.0
733,2733.0,0.0
734,2734.0,0.0
735,2735.0,0.0
736,2736.0,0.0
737,2737.0,0.0
738,2738.0,4.948774599999999e-65
739,2739.0,0.0
740,2740.0,0.0
741,2741.0,0.0
742,2742.0,0.0
743,2743.0,0.0
744,2744.0,0.0
745,2745.0,8.116253269999999e-65
746,2746.0,1.4494615199999998e-73
747,2747.0,3.37286967e-70
748,2748.0,0.0
749,2749.0,0.0
750,2750.0,0.0
751,2751.0,0.0
752,2752.0,0.0
753,2753.0,0.0
754,2754.0,0.0
755,2755.0,0.0
756,2756.0,0.0
757,2757.0,8.361688079999999e-52
758,2758.0,3.17897492e-49
759,2759.0,0.0
760,2760.0,0.0
761,2761.0,0.0
762,2762.0,2.2716821299999995e-70
763,2763.0,8.421549489999999e-58
764,2764.0,4.9525392899999993e-70
765,2765.0,1.0087765999999999e-70
766,2766.0,0.0
767,2767.0,0.0
768,2768.0,0.0
769,2769.0,0.0
770,2770.0,0.0
771,2771.0,0.0
772,2772.0,0.0
773,2773.0,0.0
774,2774.0,0.0
775,2775.0,0.0
776,2776.0,1.0189947199999998e-69
777,2777.0,1.7849278e-86
778,2778.0,1.2861760299999998e-70
779,2779.0,0.0
780,2780.0,0.0
781,2781.0,0.0
782,2782.0,0.0
783,2783.0,0.0
784,2784.0,0.0
785,2785.0,0.0
786,2786.0,0.0
787,2787.0,0.0
788,2788.0,0.0
789,2789.0,0.0
790,2790.0,0.0
791,2791.0,0.0
792,2792.0,0.0
793,2793.0,0.0
794,2794.0,0.0
795,2795.0,0.0
796,2796.0,0.0
797,2797.0,0.0
798,2798.0,0.0
799,2799.0,0.0
800,2800.0,0.0
801,2801.0,0.0
802,2802.0,0.0
803,2803.0,0.0
804,2804.0,0.0
805,2805.0,0.0
806,2806.0,0.0
807,2807.0,0.0
808,2808.0,0.0
809,2809.0,0.0
810,2810.0,0.0
811,2811.0,0.0
812,2812.0,2.0422351199999995e-69
813,2813.0,0.0
814,2814.0,0.0
815,2815.0,0.0
816,2816.0,0.0
817,2817.0,0.0
818,2818.0,0.0
819,2819.0,1.8346193699999998e-52
820,2820.0,0.0
821,2821.0,0.0
822,2822.0,4.4554647299999996e-70
823,2823.0,0.0
824,2824.0,0.0
825,2825.0,0.0
826,2826.0,0.0
827,2827.0,0.0
828,2828.0,0.0
829,2829.0,0.0
830,2830.0,0.0
831,2831.0,0.0
832,2832.0,0.0
833,2833.0,0.0
834,2834.0,0.0
835,2835.0,0.0
836,2836.0,0.0
837,2837.0,0.0
838,2838.0,0.0
839,2839.0,0.0
840,2840.0,0.0
841,2841.0,0.0
842,2842.0,0.0
843,2843.0,0.0
844,2844.0,0.0
845,2845.0,6.523277069999999e-70
846,2846.0,0.0
847,2847.0,0.0
848,2848.0,0.0
849,2849.0,0.0
850,2850.0,0.0
851,2851.0,0.0
852,2852.0,0.0
853,2853.0,0.0
854,2854.0,0.0
855,2855.0,0.0
856,2856.0,1.3497365099999998e-30
857,2857.0,9.790336569999999e-32
858,2858.0,0.0
859,2859.0,0.0
860,2860.0,0.0
861,2861.0,0.0
862,2862.0,0.0
863,2863.0,0.0
864,2864.0,0.0
865,2865.0,0.0
866,2866.0,0.0
867,2867.0,0.0
868,2868.0,0.0
869,2869.0,7.992360919999999e-55
870,2870.0,0.0
871,2871.0,0.0
872,2872.0,0.0
873,2873.0,0.0
874,2874.0,0.0
875,2875.0,0.0
876,2876.0,0.0
877,2877.0,0.0
878,2878.0,0.0
879,2879.0,0.0
880,2880.0,0.0
881,2881.0,0.0
882,2882.0,0.0
883,2883.0,0.0
884,2884.0,1.0193455999999999e-67
885,2885.0,0.0
886,2886.0,0.0
887,2887.0,0.0
888,2888.0,0.0
889,2889.0,0.0
890,2890.0,0.0
891,2891.0,0.0
892,2892.0,0.0
893,2893.0,0.0
894,2894.0,0.0
895,2895.0,5.592350829999999e-67
896,2896.0,0.0
897,2897.0,0.0
898,2898.0,0.0
899,2899.0,0.0
900,2900.0,0.0
901,2901.0,0.0
902,2902.0,0.0
903,2903.0,0.0
904,2904.0,0.0
905,2905.0,0.0
906,2906.0,0.0
907,2907.0,0.0
908,2908.0,3.340194529999999e-58
909,2909.0,5.3502199e-37
910,2910.0,0.0
911,2911.0,0.0
912,2912.0,0.0
913,2913.0,0.0
914,2914.0,0.0
915,2915.0,0.0
916,2916.0,0.0
917,2917.0,0.0
918,2918.0,3.767421629999999e-68
919,2919.0,2.6488244999999997e-72
920,2920.0,1.4289662599999996e-68
921,2921.0,0.0
922,2922.0,0.0
923,2923.0,0.0
924,2924.0,0.0
925,2925.0,0.0
926,2926.0,0.0
927,2927.0,0.0
928,2928.0,1.4221413699999999e-80
929,2929.0,1.6011888399999998e-65
930,2930.0,0.0
931,2931.0,0.0
932,2932.0,0.0
933,2933.0,0.0
934,2934.0,0.0
935,2935.0,0.0
936,2936.0,0.0
937,2937.0,1.9792834899999996e-72
938,2938.0,1.1141853199999998e-60
939,2939.0,0.0
940,2940.0,0.0
941,2941.0,2.5097440499999995e-70
942,2942.0,2.05354434e-66
943,2943.0,0.0
944,2944.0,0.0
945,2945.0,2.14474084e-44
946,2946.0,0.0
947,2947.0,0.0
948,2948.0,0.0
949,2949.0,0.0
950,2950.0,0.0
951,2951.0,0.0
952,2952.0,0.0
953,2953.0,0.0
954,2954.0,0.0
955,2955.0,0.0
956,2956.0,3.1547116099999994e-58
957,2957.0,8.253268469999999e-65
958,2958.0,3.271035269999999e-64
959,2959.0,0.0
960,2960.0,0.0
961,2961.0,0.0
962,2962.0,8.60603293e-51
963,2963.0,0.0
964,2964.0,0.0
965,2965.0,0.0
966,2966.0,0.0
967,2967.0,0.0
968,2968.0,7.270468509999998e-67
969,2969.0,3.35982366e-67
970,2970.0,0.0
971,2971.0,3.18608556e-70
972,2972.0,0.0
973,2973.0,0.0
974,2974.0,0.0
975,2975.0,0.0
976,2976.0,0.0
977,2977.0,0.0
978,2978.0,0.0
979,2979.0,2.1404481199999994e-68
980,2980.0,4.147034369999999e-64
981,2981.0,0.0
982,2982.0,1.5311154299999997e-67
983,2983.0,0.0
984,2984.0,0.0
985,2985.0,0.0
986,2986.0,0.0
987,2987.0,2.3870546199999994e-77
988,2988.0,1.6922670999999998e-65
989,2989.0,0.0
990,2990.0,0.0
991,2991.0,0.0
992,2992.0,0.0
993,2993.0,0.0
994,2994.0,0.0
995,2995.0,2.8475540499999992e-64
996,2996.0,0.0
997,2997.0,3.45667829e-64
998,2998.0,0.0
999,2999.0,1.4593634599999996e-66
1000,3000.0,0.0
1001,3001.0,0.0
1002,3002.0,0.0
1003,3003.0,0.0
1004,3004.0,0.0
1005,3005.0,0.0
1006,3006.0,0.0
1007,3007.0,0.0
1008,3008.0,1.4412591099999996e-63
1009,3009.0,0.0
1010,3010.0,0.0
1011,3011.0,0.0
1012,3012.0,0.0
1013,3013.0,0.0
1014,3014.0,0.0
1015,3015.0,0.0
1016,3016.0,7.248919959999998e-70
1017,3017.0,0.0
1018,3018.0,0.0
1019,3019.0,0.0
1020,3020.0,0.0
1021,3021.0,0.0
1022,3022.0,0.0
1023,3023.0,0.0
1024,3024.0,0.0
1025,3025.0,0.0
1026,3026.0,0.0
1027,3027.0,0.0
1028,3028.0,0.0
1029,3029.0,0.0
1030,3030.0,0.0
1031,3031.0,0.0
1032,3032.0,7.529839749999999e-67
1033,3033.0,0.0
1034,3034.0,0.0
1035,3035.0,0.0
1036,3036.0,0.0
1037,3037.0,0.0
1038,3038.0,0.0
1039,3039.0,0.0
1040,3040.0,0.0
1041,3041.0,0.0
1042,3042.0,0.0
1043,3043.0,3.238334319999999e-63
1044,3044.0,0.0
1045,3045.0,0.0
1046,3046.0,0.0
1047,3047.0,0.0
1048,3048.0,0.0
1049,3049.0,0.0
1050,3050.0,0.0
1051,3051.0,0.0
1052,3052.0,0.0
1053,3053.0,7.081222549999999e-64
1054,3054.0,0.0
1055,3055.0,0.0
1056,3056.0,0.0
1057,3057.0,0.0
1058,3058.0,1.71252582e-70
1059,3059.0,0.0
1060,3060.0,0.0
1061,3061.0,0.0
1062,3062.0,0.0
1063,3063.0,0.0
1064,3064.0,0.0
1065,3065.0,0.0
1066,3066.0,2.7564453199999997e-65
1067,3067.0,0.0
1068,3068.0,0.0
1069,3069.0,0.0
1070,3070.0,0.0
1071,3071.0,0.0
1072,3072.0,0.0
1073,3073.0,0.0
1074,3074.0,0.0
1075,3075.0,1.1936784499999998e-63
1076,3076.0,0.0
1077,3077.0,0.0
1078,3078.0,0.0
1079,3079.0,0.0
1080,3080.0,0.0
1081,3081.0,0.0
1082,3082.0,0.0
1083,3083.0,0.0
1084,3084.0,0.0
1085,3085.0,0.0
1086,3086.0,2.3647391999999997e-61
1087,3087.0,0.0
1088,3088.0,0.0
1089,3089.0,0.0
1090,3090.0,0.0
1091,3091.0,7.471562269999999e-29
1092,3092.0,0.0
1093,3093.0,0.0
1094,3094.0,0.0
1095,3095.0,0.0
1096,3096.0,0.0
1097,3097.0,0.0
1098,3098.0,0.0
1099,3099.0,0.0
1100,3100.0,0.0
1101,3101.0,0.0
1102,3102.0,0.0
1103,3103.0,0.0
1104,3104.0,0.0
1105,3105.0,0.0
1106,3106.0,0.0
1107,3107.0,0.0
1108,3108.0,0.0
1109,3109.0,0.0
1110,3110.0,0.0
1111,3111.0,0.0
1112,3112.0,0.0
1113,3113.0,0.0
1114,3114.0,2.1587949199999993e-61
1115,3115.0,0.0
1116,3116.0,0.0
1117,3117.0,0.0
1118,3118.0,0.0
1119,3119.0,0.0
1120,3120.0,0.0
1121,3121.0,2.3861330199999994e-64
1122,3122.0,0.0
1123,3123.0,0.0
1124,3124.0,1.3242631599999997e-60
1125,3125.0,8.628683409999998e-68
1126,3126.0,0.0
1127,3127.0,0.0
1128,3128.0,0.0
1129,3129.0,0.0
1130,3130.0,0.0
1131,3131.0,0.0
1132,3132.0,0.0
1133,3133.0,0.0
1134,3134.0,0.0
1135,3135.0,1.48584774e-36
1136,3136.0,0.0
1137,3137.0,0.0
1138,3138.0,0.0
1139,3139.0,0.0
1140,3140.0,0.0
1141,3141.0,0.0
1142,3142.0,0.0
1143,3143.0,0.0
1144,3144.0,0.0
1145,3145.0,0.0
1146,3146.0,0.0
1147,3147.0,1.3491716699999997e-61
1148,3148.0,0.0
1149,3149.0,0.0
1150,3150.0,0.0
1151,3151.0,0.0
1152,3152.0,0.0
1153,3153.0,0.0
1154,3154.0,0.0
1155,3155.0,0.0
1156,3156.0,0.0
1157,3157.0,7.61786122e-61
1158,3158.0,4.386842199999999e-59
1159,3159.0,0.0
1160,3160.0,0.0
1161,3161.0,2.4707988100000003e-43
1162,3162.0,0.0
1163,3163.0,1.8684630299999996e-69
1164,3164.0,0.0
1165,3165.0,0.0
1166,3166.0,3.5041481e-51
1167,3167.0,0.0
1168,3168.0,0.0
1169,3169.0,0.0
1170,3170.0,5.704194419999999e-60
1171,3171.0,0.0
1172,3172.0,0.0
1173,3173.0,0.0
1174,3174.0,0.0
